Name,SMILES
psl_enamine144,Cc1ccnc(NC(=O)Cc2ccc(cc2)c2ccccc2)c1
psl_enamine145,Oc1cccc(c1)C(=O)OCc1ccc(cc1)c1ccccc1
psl_enamine146,Cc1cccn2c(=O)c3cc(C(=O)NCC=C)c(=N)n(CCc4ccccc4)c3nc12
psl_enamine147,Oc1ccccc1C(=O)NNC(=O)c1ccccc1OCc1ccc(F)cc1
psl_enamine148,N=c1c(cc2c(=O)n3ccccc3nc2n1Cc1ccco1)C(=O)NCc1ccccc1
psl_enamine149,OC1CCC(CC1)NC(=O)NC1CCC(O)CC1
psl_enamine150,Cc1ccc(o1)C(=O)C=Cc1ccc(cc1)C(F)(F)F
psl_enamine151,Cc1cc(C)c(NS(=O)(=O)c2ccc3OCCCOc3c2)c(C)c1
psl_enamine152,COc1cc(cc(OC)c1OC)C(=O)C(=Cc1cccnc1)c1nc2ccccc2o1
psl_enamine153,O=C(Cc1ccc(cc1)c1ccccc1)Nc1ccccn1
psl_enamine154,CC(C)(C)C(=O)Nc1nc(cs1)c1ccc2OCOc2c1
psl_enamine155,Cl.Clc1cccc(c1)N1CCN(CCCn2nc3ccccn3c2=O)CC1
psl_enamine156,CC1CCN(CC1)c1ncnc2[nH]cnc12
psl_enamine157,Clc1ccccc1C(=O)CN1C(=O)c2ccccc2S1(=O)=O
psl_enamine158,N=c1c(cc2c(=O)n3ccccc3nc2n1Cc1ccco1)C(=O)NC1CCCCC1
psl_enamine159,Fc1ccc(CC(=O)Nc2ccccc2N2CCCC2)cc1
psl_enamine160,CCc1ccc(cc1)c1csc(NC(=O)C2=COCCO2)n1
psl_enamine161,Fc1ccc(cc1S(=O)(=O)N1CCOCC1)C(=O)Nc1nc(cs1)c1ccccn1
psl_enamine162,Fc1ccc(C=CC(=O)N2CCN(CC2)S(=O)(=O)c2ccccc2)cc1
psl_enamine163,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)Nc3ccc(NC(=O)C)cc3)c2c1
psl_enamine164,COc1ccc(CCNC(=O)c2ccc(C)s2)cc1OC
psl_enamine165,COc1ccccc1NC(=O)COC(=O)c1cc(ccc1N1CCCC1)[N+](=O)[O-]
psl_enamine166,CN(C)CCOC(c1ccccc1)c1ccccc1C.OC(=O)CC(O)(CC(=O)O)C(=O)O
psl_enamine167,Cc1sc(NC(=O)c2ccccc2)nc1c1ccc(F)cc1
psl_enamine168,CN(C(c1ccccc1)c1ccccc1)C(=O)CSc1nc(cn1N)c1ccccc1
psl_enamine169,Cc1cc(NC(=O)CSc2nnc(C)s2)no1
psl_enamine170,COc1ccc(NC(=O)c2ccc(OCC3CCCO3)cc2)cc1Cl
psl_enamine171,Cc1cc(C(=O)COC(=O)c2ccccc2O)c(C)n1CC1CCCO1
psl_enamine172,CCOc1ccc(NC(=O)CN2C(=O)C3CC=CCC3C2=O)cc1
psl_enamine173,CCN(CC)S(=O)(=O)c1ccc(NC(=O)c2cc(nc3ccccc23)c2cccs2)cc1
psl_enamine174,O.Cl.Cc1ccc(cc1)/C(=C\CN1CCCC1)/c1ccccn1
psl_enamine175,Clc1ccc(cc1Cl)C(=O)OCCN1C(=O)c2ccccc2C1=O
psl_enamine176,Cc1ccc(cc1)c1nnc(Nc2ccccc2)o1
psl_enamine177,CCOC(=O)c1c(C)[nH]c(C)c1C(=O)Cn1nnc(n1)c1ccccc1C
psl_enamine178,Cl.Cl.CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O
psl_enamine179,Cn1c(=O)n(C)c2ncn(CC(=O)Nc3nc(cs3)c3ccccc3)c2c1=O
psl_enamine180,Cl.COc1ccc(cc1)[C@@H]1Sc2ccccc2N(CCN(C)C)C(=O)[C@@H]1OC(=O)C
psl_enamine181,Clc1ccc(CC(=O)Nc2cccc(c2)S(=O)(=O)N2CCOCC2)cc1Cl
psl_enamine182,Cc1cccc(NC(=O)COC(=O)CN2C(=O)c3ccccc3C2=O)c1C
psl_enamine183,COc1cccc(C=CC(=O)Nc2ccc3OCCOc3c2)c1
psl_enamine184,Fc1ccc(C=CC(=O)Nc2ccc3OCCOc3c2)cc1
psl_enamine185,OC(=O)CSc1ncnc2cc(sc12)c1ccc(Br)cc1
psl_enamine186,NC(=O)c1ccsc1NC(=O)CSc1nc2ccccc2c(=O)n1CCCO
psl_enamine187,Cc1csc(NC(=O)COc2ccc3c(C)cc(=O)oc3c2)n1
psl_enamine188,Cc1cc(C(=O)CSc2nncs2)c(C)n1c1ccc(C)cc1
psl_enamine189,Brc1cccc(Nc2ncnc3sccc23)c1
psl_enamine190,Cc1c(Cl)cnc(NC(=O)COC(=O)CCC(=O)c2cccs2)c1Cl
